210564.06,1018.63562400012,8.17520141601562
210608.88,1015.30011966632,8.2151985168457
210641.37,1014.29105207075,8.2986831665039
210672.94,1013.86279101499,8.21074962615966
210703.63,1008.54449678565,8.35381507873535
210740.68,1009.73238822838,8.35367202758789
210767.85,1009.75978110547,8.3770751953125
210802.91,1010.45587686466,8.27719688415527
210820.87,1014.39169553447,8.34596157073974
210839.65,1021.71782747048,8.4241247177124
210862.82,1026.53228448738,8.39132308959961
210945.81,1038.00734547607,8.34238529205322
210976.12,1055.25063700477,8.24682712554931
211008.36,1074.14514080942,8.37135314941406
211043.27,1093.64308098004,8.35111141204834
211074.04,1116.89478296677,8.5182523727417
211104.72,1130.1566237556,8.2217788696289
211122.78,1135.22993372368,8.42167854309082
211142.56,1136.3921399024,8.49489212036132
211167.66,1140.71091859972,8.3514404296875
211215.92,1149.81132839674,8.35238456726074
211252.23,1171.55868984834,8.33599090576171
211276.86,1190.62003203504,8.40999126434326
211347.82,1207.86418636336,8.30690860748291
211375.18,1228.42254678062,8.33094120025634
211414.75,1241.68439662917,8.41920375823974
211433.01,1249.27187842252,8.38680267333984
211450.78,1256.19082392776,8.52476119995117
211472.64,1270.46750316474,8.54556083679199
211523.29,1273.78831517024,8.31949710845947
211552.36,1280.28757033637,8.4993839263916
211586.98,1280.33570874379,6.90748214721679
211617.37,1265.92504379187,1.29608631134033
211647.26,1214.85601236849,0.0713825225830078
211678.84,1156.89024792174,0.11209487915039
211714.72,1105.7486929764,0.557656288146972
211746.43,1076.85463602059,2.50794410705566
211777.62,1095.92163590521,5.19418716430664
211808.63,1172.80498144089,5.74310302734375
211855.94,1273.57963193681,6.83917522430419
211891.73,1377.60020128684,7.29283332824707
211923.38,1476.47422549118,7.7032470703125
211951.45,1547.98429985526,8.0914306640625
211982.39,1591.31212078648,8.2781982421875
212020.14,1615.56326409811,8.46176147460937
212048.62,1620.21011188292,8.13277244567871
212080.46,1611.54722114532,8.28723907470703
212115.92,1596.22462024133,8.37291240692138
212161.28,1578.5192810025,8.42415332794189
212191.68,1560.0584070481,8.43604087829589
212227.12,1545.30080732494,8.46216201782226
212261.41,1537.90194224031,8.35401535034179
212288.15,1539.46963820115,8.40806007385253
212322.02,1549.58054648148,8.4288740158081
212351.37,1569.08236155218,8.43651294708252
212385.61,1594.46699963354,8.57657432556152
212423.79,1608.08082927182,8.61778736114502
